estudiante_id,curso_codigo,inscrito_en
6415,7316,2025-05-12 02:35:25
5849,8370,2025-05-12 02:35:25
3403,3197,2025-05-12 02:35:25
2001,3410,2025-05-12 02:35:25
7389,9018,2025-05-12 02:35:25
2382,5659,2025-05-12 02:35:25
8745,8372,2025-05-12 02:35:25
4723,9134,2025-05-12 02:35:25
1026,8212,2025-05-12 02:35:25
6990,1816,2025-05-12 02:35:25
3567,5600,2025-05-12 02:35:25
4858,9059,2025-05-12 02:35:25
202,4727,2025-05-12 02:35:25
103,8281,2025-05-12 02:35:25
143,6796,2025-05-12 02:35:25
1778,9607,2025-05-12 02:35:25
2487,4367,2025-05-12 02:35:25
1250,5520,2025-05-12 02:35:25
1365,2580,2025-05-12 02:35:25
4686,8344,2025-05-12 02:35:25
6746,9319,2025-05-12 02:35:25
5984,2967,2025-05-12 02:35:25
2981,8509,2025-05-12 02:35:25
2778,8970,2025-05-12 02:35:25
5951,3864,2025-05-12 02:35:25
8061,1678,2025-05-12 02:35:25
9589,6113,2025-05-12 02:35:25
9644,2052,2025-05-12 02:35:25
6921,1983,2025-05-12 02:35:25
4702,1207,2025-05-12 02:35:25
7050,5098,2025-05-12 02:35:25
1620,4991,2025-05-12 02:35:25
7320,3961,2025-05-12 02:35:25
4496,3345,2025-05-12 02:35:25
9545,9914,2025-05-12 02:35:25
892,5268,2025-05-12 02:35:25
1038,1862,2025-05-12 02:35:25
1681,5974,2025-05-12 02:35:25
2594,6748,2025-05-12 02:35:25
4157,2459,2025-05-12 02:35:25
5638,3989,2025-05-12 02:35:25
9696,8662,2025-05-12 02:35:25
3481,2677,2025-05-12 02:35:25
8875,8904,2025-05-12 02:35:25
7292,1097,2025-05-12 02:35:25
8668,3712,2025-05-12 02:35:25
9067,6660,2025-05-12 02:35:25
4249,3134,2025-05-12 02:35:25
9117,8618,2025-05-12 02:35:25
4979,9546,2025-05-12 02:35:25
2547,4817,2025-05-12 02:35:25
3569,5605,2025-05-12 02:35:25
4880,9141,2025-05-12 02:35:25
595,6251,2025-05-12 02:35:25
7389,9494,2025-05-12 02:35:25
5025,7126,2025-05-12 02:35:25
8965,4962,2025-05-12 02:35:25
5117,3139,2025-05-12 02:35:25
6538,5998,2025-05-12 02:35:25
8158,4713,2025-05-12 02:35:25
6159,8572,2025-05-12 02:35:25
3595,3456,2025-05-12 02:35:25
2867,6528,2025-05-12 02:35:25
2117,2937,2025-05-12 02:35:25
4415,6051,2025-05-12 02:35:25
4821,7536,2025-05-12 02:35:25
1854,7732,2025-05-12 02:35:25
1842,7088,2025-05-12 02:35:25
8303,2095,2025-05-12 02:35:25
1180,3020,2025-05-12 02:35:25
7688,2531,2025-05-12 02:35:25
5448,2920,2025-05-12 02:35:25
4324,5695,2025-05-12 02:35:25
3116,9934,2025-05-12 02:35:25
289,2494,2025-05-12 02:35:25
7440,2991,2025-05-12 02:35:25
8747,7384,2025-05-12 02:35:25
9229,5374,2025-05-12 02:35:25
6621,8667,2025-05-12 02:35:25
2735,8304,2025-05-12 02:35:25
2378,7784,2025-05-12 02:35:25
559,1159,2025-05-12 02:35:25
9212,5972,2025-05-12 02:35:25
9993,4047,2025-05-12 02:35:25
6954,5149,2025-05-12 02:35:25
2191,7408,2025-05-12 02:35:25
9033,4421,2025-05-12 02:35:25
1908,8321,2025-05-12 02:35:25
4952,1316,2025-05-12 02:35:25
6907,4129,2025-05-12 02:35:25
6669,3616,2025-05-12 02:35:25
4532,4544,2025-05-12 02:35:25
6094,8788,2025-05-12 02:35:25
4990,9085,2025-05-12 02:35:25
9951,3520,2025-05-12 02:35:25
4151,3117,2025-05-12 02:35:25
9312,9551,2025-05-12 02:35:25
9571,9413,2025-05-12 02:35:25
8031,2897,2025-05-12 02:35:25
6450,6328,2025-05-12 02:35:25
257,4167,2025-05-12 02:35:25
6831,4231,2025-05-12 02:35:25
7463,6886,2025-05-12 02:35:25
317,2762,2025-05-12 02:35:25
8845,8510,2025-05-12 02:35:25
5195,1841,2025-05-12 02:35:25
9092,3388,2025-05-12 02:35:25
5996,2814,2025-05-12 02:35:25
2092,4970,2025-05-12 02:35:25
5785,6117,2025-05-12 02:35:25
1079,8501,2025-05-12 02:35:25
8438,7464,2025-05-12 02:35:25
601,2308,2025-05-12 02:35:25
5469,3683,2025-05-12 02:35:25
8502,4206,2025-05-12 02:35:25
2310,1773,2025-05-12 02:35:25
7371,4845,2025-05-12 02:35:25
9252,4097,2025-05-12 02:35:25
9452,7239,2025-05-12 02:35:25
6308,1668,2025-05-12 02:35:25
4788,2541,2025-05-12 02:35:25
4201,6276,2025-05-12 02:35:25
6714,6381,2025-05-12 02:35:25
9758,1763,2025-05-12 02:35:25
4969,3068,2025-05-12 02:35:25
6585,6426,2025-05-12 02:35:25
393,4485,2025-05-12 02:35:25
8190,9394,2025-05-12 02:35:25
2068,3121,2025-05-12 02:35:25
5583,1757,2025-05-12 02:35:25
7460,5296,2025-05-12 02:35:25
1489,3811,2025-05-12 02:35:25
1153,6751,2025-05-12 02:35:25
8494,3969,2025-05-12 02:35:25
1015,5656,2025-05-12 02:35:25
2825,8740,2025-05-12 02:35:25
4533,7172,2025-05-12 02:35:25
693,3601,2025-05-12 02:35:25
2374,3877,2025-05-12 02:35:25
8868,5268,2025-05-12 02:35:25
7112,2196,2025-05-12 02:35:25
5312,3314,2025-05-12 02:35:25
6922,7203,2025-05-12 02:35:25
3698,8029,2025-05-12 02:35:25
7961,6734,2025-05-12 02:35:25
7976,1687,2025-05-12 02:35:25
9895,7460,2025-05-12 02:35:25
6208,9555,2025-05-12 02:35:25
8904,6402,2025-05-12 02:35:25
3303,8654,2025-05-12 02:35:25
2620,7820,2025-05-12 02:35:25
36,7697,2025-05-12 02:35:25
7100,3857,2025-05-12 02:35:25
4577,4020,2025-05-12 02:35:25
3054,5677,2025-05-12 02:35:25
6829,8693,2025-05-12 02:35:25
2258,6077,2025-05-12 02:35:25
1437,1232,2025-05-12 02:35:25
6980,4709,2025-05-12 02:35:25
9672,6393,2025-05-12 02:35:25
948,7082,2025-05-12 02:35:25
951,5029,2025-05-12 02:35:25
9537,4826,2025-05-12 02:35:25
2646,1426,2025-05-12 02:35:25
4431,1660,2025-05-12 02:35:25
376,9710,2025-05-12 02:35:25
7265,7557,2025-05-12 02:35:25
4638,2197,2025-05-12 02:35:25
2739,9731,2025-05-12 02:35:25
292,3117,2025-05-12 02:35:25
891,7652,2025-05-12 02:35:25
4289,9342,2025-05-12 02:35:25
3479,9626,2025-05-12 02:35:25
7491,8827,2025-05-12 02:35:25
1017,9090,2025-05-12 02:35:25
1896,3259,2025-05-12 02:35:25
6868,7125,2025-05-12 02:35:25
3428,7048,2025-05-12 02:35:25
3319,6786,2025-05-12 02:35:25
2194,2510,2025-05-12 02:35:25
1813,4625,2025-05-12 02:35:25
4705,2294,2025-05-12 02:35:25
3077,1959,2025-05-12 02:35:25
6101,7575,2025-05-12 02:35:25
8227,9295,2025-05-12 02:35:25
1407,9442,2025-05-12 02:35:25
2684,5748,2025-05-12 02:35:25
8332,6245,2025-05-12 02:35:25
4148,3925,2025-05-12 02:35:25
3810,9368,2025-05-12 02:35:25
5061,7668,2025-05-12 02:35:25
1866,7390,2025-05-12 02:35:25
9905,8398,2025-05-12 02:35:25
1392,3066,2025-05-12 02:35:25
7304,9668,2025-05-12 02:35:25
6249,3112,2025-05-12 02:35:25
2991,8118,2025-05-12 02:35:25
575,9232,2025-05-12 02:35:25
4012,3353,2025-05-12 02:35:25
1043,7629,2025-05-12 02:35:25
3704,6778,2025-05-12 02:35:25
991,6122,2025-05-12 02:35:25
5487,1321,2025-05-12 02:35:25
5327,6005,2025-05-12 02:35:25
1831,3218,2025-05-12 02:35:25
6837,7106,2025-05-12 02:35:25
3416,7050,2025-05-12 02:35:25
3367,6999,2025-05-12 02:35:25
3230,6536,2025-05-12 02:35:25
1068,7195,2025-05-12 02:35:26
1217,5887,2025-05-12 02:35:26
3505,2107,2025-05-12 02:35:26
5642,5061,2025-05-12 02:35:26
5641,5198,2025-05-12 02:35:26
6404,8219,2025-05-12 02:35:26
899,1383,2025-05-12 02:35:26
9435,6305,2025-05-12 02:35:26
1172,8357,2025-05-12 02:35:26
7358,3035,2025-05-12 02:35:26
9238,9463,2025-05-12 02:35:26
9306,8483,2025-05-12 02:35:26
3661,4019,2025-05-12 02:35:26
5795,9017,2025-05-12 02:35:26
7157,9152,2025-05-12 02:35:26
3820,2733,2025-05-12 02:35:26
8172,5569,2025-05-12 02:35:26
874,9222,2025-05-12 02:35:26
3060,8102,2025-05-12 02:35:26
277,7936,2025-05-12 02:35:26
7707,5870,2025-05-12 02:35:26
3939,4112,2025-05-12 02:35:26
5474,7295,2025-05-12 02:35:26
8553,2599,2025-05-12 02:35:26
3231,1738,2025-05-12 02:35:26
4412,9635,2025-05-12 02:35:26
4742,5430,2025-05-12 02:35:26
391,7465,2025-05-12 02:35:26
4750,2975,2025-05-12 02:35:26
6724,7332,2025-05-12 02:35:26
5009,4539,2025-05-12 02:35:26
4642,2266,2025-05-12 02:35:26
3112,2201,2025-05-12 02:35:26
7342,3430,2025-05-12 02:35:26
1480,9364,2025-05-12 02:35:26
2033,3050,2025-05-12 02:35:26
5298,9686,2025-05-12 02:35:26
2366,3587,2025-05-12 02:35:26
7276,7976,2025-05-12 02:35:26
6932,2262,2025-05-12 02:35:26
6222,7207,2025-05-12 02:35:26
5821,8571,2025-05-12 02:35:26
4602,7993,2025-05-12 02:35:26
5046,2726,2025-05-12 02:35:26
4456,6869,2025-05-12 02:35:26
9244,6985,2025-05-12 02:35:26
5526,7905,2025-05-12 02:35:26
1788,6328,2025-05-12 02:35:26
4238,4084,2025-05-12 02:35:26
4426,2661,2025-05-12 02:35:26
5952,4797,2025-05-12 02:35:26
3245,4205,2025-05-12 02:35:26
8079,9733,2025-05-12 02:35:26
4285,3081,2025-05-12 02:35:26
8712,6955,2025-05-12 02:35:26
6953,5419,2025-05-12 02:35:26
3696,4372,2025-05-12 02:35:26
7647,7292,2025-05-12 02:35:26
2022,9216,2025-05-12 02:35:26
9586,1484,2025-05-12 02:35:26
3938,8262,2025-05-12 02:35:26
8536,8621,2025-05-12 02:35:26
6735,8440,2025-05-12 02:35:26
1132,1770,2025-05-12 02:35:26
888,2683,2025-05-12 02:35:26
6688,8046,2025-05-12 02:35:26
9081,2725,2025-05-12 02:35:26
2345,6371,2025-05-12 02:35:26
2811,6531,2025-05-12 02:35:26
2299,3748,2025-05-12 02:35:26
8377,3448,2025-05-12 02:35:26
8474,4783,2025-05-12 02:35:26
5598,5840,2025-05-12 02:35:26
98,4918,2025-05-12 02:35:26
1476,4884,2025-05-12 02:35:26
7157,3549,2025-05-12 02:35:26
2695,5476,2025-05-12 02:35:26
6789,9115,2025-05-12 02:35:26
4723,6904,2025-05-12 02:35:26
8636,4145,2025-05-12 02:35:26
1570,7625,2025-05-12 02:35:26
2098,8565,2025-05-12 02:35:26
5735,4112,2025-05-12 02:35:26
85,1043,2025-05-12 02:35:26
9989,9817,2025-05-12 02:35:26
9024,6149,2025-05-12 02:35:26
1542,1487,2025-05-12 02:35:26
8082,8904,2025-05-12 02:35:26
9672,2809,2025-05-12 02:35:26
1036,9232,2025-05-12 02:35:26
2629,6131,2025-05-12 02:35:26
622,6404,2025-05-12 02:35:26
8160,3505,2025-05-12 02:35:26
9442,8968,2025-05-12 02:35:26
5947,3853,2025-05-12 02:35:26
8016,1506,2025-05-12 02:35:26
8767,2929,2025-05-12 02:35:26
4420,6100,2025-05-12 02:35:26
5076,8539,2025-05-12 02:35:26
6658,8340,2025-05-12 02:35:26
810,9622,2025-05-12 02:35:26
5471,8752,2025-05-12 02:35:26
6657,7697,2025-05-12 02:35:26
7239,4481,2025-05-12 02:35:26
7624,6863,2025-05-12 02:35:26
9702,9068,2025-05-12 02:35:26
5718,2526,2025-05-12 02:35:26
1326,2385,2025-05-12 02:35:26
3720,4581,2025-05-12 02:35:26
8741,2585,2025-05-12 02:35:26
2590,7895,2025-05-12 02:35:26
541,9743,2025-05-12 02:35:26
6955,6066,2025-05-12 02:35:26
7283,9571,2025-05-12 02:35:26
5773,1261,2025-05-12 02:35:26
4137,9827,2025-05-12 02:35:26
6632,4360,2025-05-12 02:35:26
8775,3403,2025-05-12 02:35:26
7032,7429,2025-05-12 02:35:26
4624,2520,2025-05-12 02:35:26
4574,8021,2025-05-12 02:35:26
5288,3728,2025-05-12 02:35:26
9296,7642,2025-05-12 02:35:26
9020,3659,2025-05-12 02:35:26
7716,9741,2025-05-12 02:35:26
5420,8162,2025-05-12 02:35:26
3534,4413,2025-05-12 02:35:26
8366,1401,2025-05-12 02:35:26
7135,4902,2025-05-12 02:35:26
275,8529,2025-05-12 02:35:26
1007,9939,2025-05-12 02:35:26
6646,4085,2025-05-12 02:35:26
7208,6175,2025-05-12 02:35:26
7130,8557,2025-05-12 02:35:26
596,8008,2025-05-12 02:35:26
7151,3151,2025-05-12 02:35:26
503,5807,2025-05-12 02:35:26
5201,9979,2025-05-12 02:35:26
4285,2343,2025-05-12 02:35:26
4609,8708,2025-05-12 02:35:26
8999,9368,2025-05-12 02:35:26
9496,9625,2025-05-12 02:35:26
9432,8564,2025-05-12 02:35:26
3732,4099,2025-05-12 02:35:26
6024,9806,2025-05-12 02:35:26
855,5427,2025-05-12 02:35:26
2034,5869,2025-05-12 02:35:26
951,8669,2025-05-12 02:35:26
9757,3894,2025-05-12 02:35:26
6810,4961,2025-05-12 02:35:26
1582,5230,2025-05-12 02:35:26
8760,9726,2025-05-12 02:35:26
2200,2720,2025-05-12 02:35:26
2959,9153,2025-05-12 02:35:26
6419,5423,2025-05-12 02:35:26
5318,2660,2025-05-12 02:35:26
3274,1746,2025-05-12 02:35:26
4331,9246,2025-05-12 02:35:26
2821,6954,2025-05-12 02:35:26
4620,3924,2025-05-12 02:35:26
2389,2974,2025-05-12 02:35:26
3805,3195,2025-05-12 02:35:26
785,6943,2025-05-12 02:35:26
668,4173,2025-05-12 02:35:26
5629,7806,2025-05-12 02:35:26
931,2765,2025-05-12 02:35:26
7019,9286,2025-05-12 02:35:26
4980,7550,2025-05-12 02:35:26
1453,5886,2025-05-12 02:35:26
2788,7882,2025-05-12 02:35:26
9877,6795,2025-05-12 02:35:26
2566,4160,2025-05-12 02:35:26
9863,8900,2025-05-12 02:35:26
4305,5667,2025-05-12 02:35:26
3019,9579,2025-05-12 02:35:26
8609,5000,2025-05-12 02:35:26
6397,8785,2025-05-12 02:35:26
4061,4916,2025-05-12 02:35:26
9579,5352,2025-05-12 02:35:26
5448,3454,2025-05-12 02:35:26
7296,8463,2025-05-12 02:35:26
9579,3713,2025-05-12 02:35:26
6341,3390,2025-05-12 02:35:26
4258,3989,2025-05-12 02:35:26
3833,9279,2025-05-12 02:35:26
4501,5414,2025-05-12 02:35:26
1021,1350,2025-05-12 02:35:26
8888,3940,2025-05-12 02:35:26
9673,8704,2025-05-12 02:35:26
3786,3920,2025-05-12 02:35:26
4872,5159,2025-05-12 02:35:26
8492,8732,2025-05-12 02:35:26
7488,2493,2025-05-12 02:35:26
5835,4775,2025-05-12 02:35:26
3474,5304,2025-05-12 02:35:26
3491,3794,2025-05-12 02:35:26
5055,6363,2025-05-12 02:35:26
4631,5748,2025-05-12 02:35:26
2488,6947,2025-05-12 02:35:26
5581,8269,2025-05-12 02:35:26
3645,4593,2025-05-12 02:35:26
9029,3848,2025-05-12 02:35:26
8740,4783,2025-05-12 02:35:26
4799,2244,2025-05-12 02:35:26
2518,8597,2025-05-12 02:35:26
4653,8144,2025-05-12 02:35:26
5733,5364,2025-05-12 02:35:26
7049,1624,2025-05-12 02:35:26
2326,9592,2025-05-12 02:35:26
758,5630,2025-05-12 02:35:26
3453,2647,2025-05-12 02:35:26
8792,8621,2025-05-12 02:35:26
5969,4990,2025-05-12 02:35:27
4267,8228,2025-05-12 02:35:27
7359,3428,2025-05-12 02:35:27
1414,9074,2025-05-12 02:35:27
620,6562,2025-05-12 02:35:27
9046,7016,2025-05-12 02:35:27
6291,2256,2025-05-12 02:35:27
8108,6715,2025-05-12 02:35:27
7431,8290,2025-05-12 02:35:27
8211,7074,2025-05-12 02:35:27
9119,5809,2025-05-12 02:35:27
9366,1714,2025-05-12 02:35:27
5871,7277,2025-05-12 02:35:27
7261,5841,2025-05-12 02:35:27
5115,9492,2025-05-12 02:35:27
1839,1793,2025-05-12 02:35:27
8892,2632,2025-05-12 02:35:27
2397,6886,2025-05-12 02:35:27
5513,8147,2025-05-12 02:35:27
3170,2821,2025-05-12 02:35:27
613,7290,2025-05-12 02:35:27
3112,5129,2025-05-12 02:35:27
3609,4848,2025-05-12 02:35:27
556,9954,2025-05-12 02:35:27
8080,1494,2025-05-12 02:35:27
8512,1815,2025-05-12 02:35:27
8999,3046,2025-05-12 02:35:27
4373,5538,2025-05-12 02:35:27
2097,5816,2025-05-12 02:35:27
470,6664,2025-05-12 02:35:27
59,2269,2025-05-12 02:35:27
6878,1141,2025-05-12 02:35:27
152,1256,2025-05-12 02:35:27
975,4612,2025-05-12 02:35:27
7148,4325,2025-05-12 02:35:27
7035,4677,2025-05-12 02:35:27
9327,4935,2025-05-12 02:35:27
3887,6682,2025-05-12 02:35:27
9910,1546,2025-05-12 02:35:27
3309,5246,2025-05-12 02:35:27
3666,4754,2025-05-12 02:35:27
9863,7117,2025-05-12 02:35:27
4400,2446,2025-05-12 02:35:27
4835,9416,2025-05-12 02:35:27
2255,3897,2025-05-12 02:35:27
9332,7298,2025-05-12 02:35:27
6998,4595,2025-05-12 02:35:27
8982,3629,2025-05-12 02:35:27
7664,9596,2025-05-12 02:35:27
4770,5671,2025-05-12 02:35:27
1645,3384,2025-05-12 02:35:27
8316,4264,2025-05-12 02:35:27
3192,5566,2025-05-12 02:35:27
5795,4375,2025-05-12 02:35:27
1371,6038,2025-05-12 02:35:27
3884,3359,2025-05-12 02:35:27
1456,9474,2025-05-12 02:35:27
2711,5776,2025-05-12 02:35:27
8406,6494,2025-05-12 02:35:27
5308,8400,2025-05-12 02:35:27
5192,2161,2025-05-12 02:35:27
876,1457,2025-05-12 02:35:27
9915,8243,2025-05-12 02:35:27
500,8516,2025-05-12 02:35:27
261,6620,2025-05-12 02:35:27
447,4148,2025-05-12 02:35:27
6151,1232,2025-05-12 02:35:27
2839,4076,2025-05-12 02:35:27
8576,3359,2025-05-12 02:35:27
7385,9150,2025-05-12 02:35:27
3125,8611,2025-05-12 02:35:27
2913,9271,2025-05-12 02:35:27
7214,8648,2025-05-12 02:35:27
849,8873,2025-05-12 02:35:27
1195,9755,2025-05-12 02:35:27
5059,6496,2025-05-12 02:35:27
5359,8626,2025-05-12 02:35:27
6293,6438,2025-05-12 02:35:27
1337,8698,2025-05-12 02:35:27
8760,8324,2025-05-12 02:35:27
4410,7870,2025-05-12 02:35:27
4940,2618,2025-05-12 02:35:27
4172,5915,2025-05-12 02:35:27
4794,7824,2025-05-12 02:35:27
3535,5431,2025-05-12 02:35:27
4018,5781,2025-05-12 02:35:27
4514,6967,2025-05-12 02:35:27
9611,8344,2025-05-12 02:35:27
1971,5835,2025-05-12 02:35:27
952,8773,2025-05-12 02:35:27
335,6182,2025-05-12 02:35:27
7790,2505,2025-05-12 02:35:27
4994,9953,2025-05-12 02:35:27
4764,4575,2025-05-12 02:35:27
5573,6348,2025-05-12 02:35:27
2996,7434,2025-05-12 02:35:27
6762,3124,2025-05-12 02:35:27
1516,1448,2025-05-12 02:35:27
7943,8397,2025-05-12 02:35:27
7271,2523,2025-05-12 02:35:27
6651,8357,2025-05-12 02:35:27
926,1091,2025-05-12 02:35:27
7733,8522,2025-05-12 02:35:27
8594,8102,2025-05-12 02:35:27
3677,5238,2025-05-12 02:35:27
2517,8608,2025-05-12 02:35:27
4722,8421,2025-05-12 02:35:27
7068,1536,2025-05-12 02:35:27
1781,7400,2025-05-12 02:35:27
219,9782,2025-05-12 02:35:27
8136,2261,2025-05-12 02:35:27
2605,8933,2025-05-12 02:35:27
6263,5381,2025-05-12 02:35:27
5552,3837,2025-05-12 02:35:27
9110,6480,2025-05-12 02:35:27
3121,7599,2025-05-12 02:35:27
7305,5071,2025-05-12 02:35:27
706,9961,2025-05-12 02:35:27
7671,8630,2025-05-12 02:35:27
9382,2322,2025-05-12 02:35:27
9207,2462,2025-05-12 02:35:27
503,7876,2025-05-12 02:35:27
6694,1491,2025-05-12 02:35:27
2650,2447,2025-05-12 02:35:27
96,6084,2025-05-12 02:35:27
7963,3578,2025-05-12 02:35:27
436,4226,2025-05-12 02:35:27
6618,3098,2025-05-12 02:35:27
1807,2831,2025-05-12 02:35:27
4759,7919,2025-05-12 02:35:27
4165,7982,2025-05-12 02:35:27
6296,8384,2025-05-12 02:35:27
2139,6467,2025-05-12 02:35:27
3962,2423,2025-05-12 02:35:27
6026,5845,2025-05-12 02:35:27
8840,8243,2025-05-12 02:35:27
3722,5017,2025-05-12 02:35:27
1157,3149,2025-05-12 02:35:27
8473,5676,2025-05-12 02:35:27
563,7502,2025-05-12 02:35:27
4438,1459,2025-05-12 02:35:27
9243,5210,2025-05-12 02:35:27
5667,4865,2025-05-12 02:35:27
4476,9545,2025-05-12 02:35:27
4048,2577,2025-05-12 02:35:27
6620,8054,2025-05-12 02:35:27
9337,3851,2025-05-12 02:35:27
7829,9674,2025-05-12 02:35:27
4705,5149,2025-05-12 02:35:27
8938,1770,2025-05-12 02:35:27
7467,5287,2025-05-12 02:35:27
1423,3536,2025-05-12 02:35:27
9825,1599,2025-05-12 02:35:27
3859,7563,2025-05-12 02:35:27
4889,3310,2025-05-12 02:35:27
8167,3819,2025-05-12 02:35:27
1163,6774,2025-05-12 02:35:27
8592,4338,2025-05-12 02:35:27
2775,3469,2025-05-12 02:35:27
5396,8871,2025-05-12 02:35:27
7544,2331,2025-05-12 02:35:27
4767,9452,2025-05-12 02:35:27
2663,5623,2025-05-12 02:35:27
7700,3774,2025-05-12 02:35:27
2319,3107,2025-05-12 02:35:27
4756,7074,2025-05-12 02:35:27
9483,7446,2025-05-12 02:35:27
7370,5821,2025-05-12 02:35:27
4679,7588,2025-05-12 02:35:27
2567,1782,2025-05-12 02:35:27
6648,1567,2025-05-12 02:35:27
3212,4749,2025-05-12 02:35:27
1196,4132,2025-05-12 02:35:27
3818,8778,2025-05-12 02:35:27
1764,3600,2025-05-12 02:35:27
9158,7407,2025-05-12 02:35:27
8123,9329,2025-05-12 02:35:27
1907,2591,2025-05-12 02:35:27
3125,1282,2025-05-12 02:35:27
2198,1041,2025-05-12 02:35:27
3638,8243,2025-05-12 02:35:27
9330,3253,2025-05-12 02:35:27
4533,5633,2025-05-12 02:35:27
2145,5748,2025-05-12 02:35:27
9951,4528,2025-05-12 02:35:27
9755,7309,2025-05-12 02:35:27
5789,8120,2025-05-12 02:35:27
2192,7499,2025-05-12 02:35:27
9535,6406,2025-05-12 02:35:27
1435,9235,2025-05-12 02:35:27
1449,9813,2025-05-12 02:35:27
4617,4332,2025-05-12 02:35:27
4665,2994,2025-05-12 02:35:27
7085,8899,2025-05-12 02:35:27
2631,7140,2025-05-12 02:35:27
6224,1583,2025-05-12 02:35:27
4570,1813,2025-05-12 02:35:27
812,2210,2025-05-12 02:35:27
4290,7673,2025-05-12 02:35:27
4204,8896,2025-05-12 02:35:27
1258,9970,2025-05-12 02:35:27
6064,1374,2025-05-12 02:35:27
3892,8388,2025-05-12 02:35:27
9370,2999,2025-05-12 02:35:27
2998,8489,2025-05-12 02:35:27
2619,8314,2025-05-12 02:35:27
2781,9568,2025-05-12 02:35:27
9262,7971,2025-05-12 02:35:27
944,2332,2025-05-12 02:35:27
4575,8586,2025-05-12 02:35:27
8425,7149,2025-05-12 02:35:28
8891,4559,2025-05-12 02:35:28
3103,4281,2025-05-12 02:35:28
8927,4323,2025-05-12 02:35:28
1684,7605,2025-05-12 02:35:28
1647,6591,2025-05-12 02:35:28
6125,2784,2025-05-12 02:35:28
1543,2585,2025-05-12 02:35:28
4185,6072,2025-05-12 02:35:28
5629,2107,2025-05-12 02:35:28
9272,3396,2025-05-12 02:35:28
5499,9555,2025-05-12 02:35:28
1036,6993,2025-05-12 02:35:28
192,1879,2025-05-12 02:35:28
4314,8771,2025-05-12 02:35:28
236,5743,2025-05-12 02:35:28
5647,3177,2025-05-12 02:35:28
5160,8684,2025-05-12 02:35:28
7214,1406,2025-05-12 02:35:28
621,2570,2025-05-12 02:35:28
6867,9185,2025-05-12 02:35:28
4876,7385,2025-05-12 02:35:28
848,3656,2025-05-12 02:35:28
2216,3000,2025-05-12 02:35:28
4468,6102,2025-05-12 02:35:28
4944,7940,2025-05-12 02:35:28
3726,5943,2025-05-12 02:35:28
6287,5458,2025-05-12 02:35:28
5911,5221,2025-05-12 02:35:28
5720,5073,2025-05-12 02:35:28
5473,4407,2025-05-12 02:35:28
2514,2086,2025-05-12 02:35:28
8495,8966,2025-05-12 02:35:28
8773,7579,2025-05-12 02:35:28
234,9313,2025-05-12 02:35:28
5484,9736,2025-05-12 02:35:28
2087,2178,2025-05-12 02:35:28
291,7768,2025-05-12 02:35:28
6733,1988,2025-05-12 02:35:28
5299,3874,2025-05-12 02:35:28
78,1723,2025-05-12 02:35:28
3786,6866,2025-05-12 02:35:28
1237,6961,2025-05-12 02:35:28
9414,7473,2025-05-12 02:35:28
7725,7339,2025-05-12 02:35:28
2047,9191,2025-05-12 02:35:28
9370,9586,2025-05-12 02:35:28
9595,9414,2025-05-12 02:35:28
7966,2599,2025-05-12 02:35:28
4990,9654,2025-05-12 02:35:28
3112,7037,2025-05-12 02:35:28
4209,1825,2025-05-12 02:35:28
1962,7349,2025-05-12 02:35:28
9392,6210,2025-05-12 02:35:28
777,6861,2025-05-12 02:35:28
236,2472,2025-05-12 02:35:28
7477,3225,2025-05-12 02:35:28
9936,3032,2025-05-12 02:35:28
1484,1578,2025-05-12 02:35:28
8764,2702,2025-05-12 02:35:28
3167,1142,2025-05-12 02:35:28
1290,6376,2025-05-12 02:35:28
6003,2880,2025-05-12 02:35:28
2442,6343,2025-05-12 02:35:28
2363,4600,2025-05-12 02:35:28
2917,3320,2025-05-12 02:35:28
4146,3691,2025-05-12 02:35:28
2519,4258,2025-05-12 02:35:28
546,2680,2025-05-12 02:35:28
7702,3613,2025-05-12 02:35:28
1413,8518,2025-05-12 02:35:28
7533,3341,2025-05-12 02:35:28
409,4814,2025-05-12 02:35:28
9969,7411,2025-05-12 02:35:28
5716,7485,2025-05-12 02:35:28
8886,3526,2025-05-12 02:35:28
7382,8634,2025-05-12 02:35:28
272,6316,2025-05-12 02:35:28
8723,6300,2025-05-12 02:35:28
3280,8857,2025-05-12 02:35:28
3816,3595,2025-05-12 02:35:28
2972,6587,2025-05-12 02:35:28
2127,2807,2025-05-12 02:35:28
3660,3047,2025-05-12 02:35:28
396,5639,2025-05-12 02:35:28
4585,7714,2025-05-12 02:35:28
3549,5823,2025-05-12 02:35:28
6151,5207,2025-05-12 02:35:28
4923,1530,2025-05-12 02:35:28
8177,9205,2025-05-12 02:35:28
1058,8140,2025-05-12 02:35:28
6496,8809,2025-05-12 02:35:28
3900,4121,2025-05-12 02:35:28
5640,8013,2025-05-12 02:35:28
2046,7164,2025-05-12 02:35:28
8113,1012,2025-05-12 02:35:28
5733,8756,2025-05-12 02:35:28
5898,4267,2025-05-12 02:35:28
461,2269,2025-05-12 02:35:28
5672,4713,2025-05-12 02:35:28
3617,6134,2025-05-12 02:35:28
7673,2125,2025-05-12 02:35:28
3234,3173,2025-05-12 02:35:28
2378,5176,2025-05-12 02:35:28
6072,6791,2025-05-12 02:35:28
3960,1444,2025-05-12 02:35:28
591,2322,2025-05-12 02:35:28
5578,4129,2025-05-12 02:35:28
